#TYPE System.Data.DataRow
"SalesOrderID","SalesOrderDetailID","OrderQty","ProductID","UnitPrice","UnitPriceDiscount","LineTotal","rowguid","ModifiedDate"
"71797","111053","6","712","5.3940","0.0000","32.364000","665b21ee-2695-4156-8375-24fdf16bad40","6/1/2008 12:00:00 AM"
"71797","111054","10","880","32.9940","0.0000","329.940000","0992f82c-b35c-4eb3-b1e2-9c1884a48510","6/1/2008 12:00:00 AM"
"71797","111055","6","873","1.3740","0.0000","8.244000","2324b995-dbf2-4792-b55d-5353428729d3","6/1/2008 12:00:00 AM"
"71797","111056","10","876","72.0000","0.0000","720.000000","ed545dab-6bf4-4564-b2dd-2d31eb0ca083","6/1/2008 12:00:00 AM"
"71797","111057","7","977","323.9940","0.0000","2267.958000","0c938fed-3c16-450d-8937-3b039c9ddbd3","6/1/2008 12:00:00 AM"
"71797","111058","2","798","672.2940","0.0000","1344.588000","663dd90e-0941-419b-8493-6bb3e829f803","6/1/2008 12:00:00 AM"
"71797","111059","2","813","72.1620","0.0000","144.324000","7ec7b3b1-62ea-4c3f-a287-6514be816d33","6/1/2008 12:00:00 AM"
"71797","111060","4","939","37.2540","0.0000","149.016000","169f98ef-1ac7-4487-bc92-c801afcf0247","6/1/2008 12:00:00 AM"
"71797","111061","2","801","672.2940","0.0000","1344.588000","137ea529-e91d-404d-a2d4-5edd73467162","6/1/2008 12:00:00 AM"
"71797","111062","6","998","323.9940","0.0000","1943.964000","7bbd426b-5571-43ac-a63b-11b9801d83b5","6/1/2008 12:00:00 AM"
"71797","111063","4","999","323.9940","0.0000","1295.976000","da0727fc-962e-4444-a568-42279de31654","6/1/2008 12:00:00 AM"
"71797","111064","3","938","24.2940","0.0000","72.882000","6bdf723f-e816-45ad-9285-5ed8e6504630","6/1/2008 12:00:00 AM"
"71797","111065","5","794","1466.0100","0.0000","7330.050000","1359b966-f7f4-4d6c-ae6b-99b5896b49b5","6/1/2008 12:00:00 AM"
"71797","111066","2","795","1466.0100","0.0000","2932.020000","45f214a2-543b-4211-95b1-7d2360f217b3","6/1/2008 12:00:00 AM"
"71797","111067","10","797","672.2940","0.0000","6722.940000","5002f031-d85d-42bf-81b0-a7784b9a66cb","6/1/2008 12:00:00 AM"
"71797","111068","8","881","32.3940","0.0000","259.152000","838712d7-960e-40d1-a9b7-a03a3bbd8df0","6/1/2008 12:00:00 AM"
"71797","111069","1","865","38.1000","0.0000","38.100000","68ff53c6-989f-4278-9d34-929348d02b54","6/1/2008 12:00:00 AM"
"71797","111070","23","864","34.9250","0.0500","763.111250","ffe708c1-233c-40b2-8b8e-bc3ce6eea5af","6/1/2008 12:00:00 AM"
"71797","111071","9","976","1020.5940","0.0000","9185.346000","a671b89d-bf3b-4454-b0d7-bbbd2b92af1b","6/1/2008 12:00:00 AM"
"71797","111072","17","877","4.3725","0.0500","70.615875","923b946a-58b9-4bcd-b8ed-f4ac3e043ea5","6/1/2008 12:00:00 AM"
"71797","111073","6","793","1466.0100","0.0000","8796.060000","74f064e2-d628-404b-9661-15623d272b00","6/1/2008 12:00:00 AM"
"71797","111074","3","974","1020.5940","0.0000","3061.782000","fc7535c2-ac75-4926-9422-265bbb1c21b0","6/1/2008 12:00:00 AM"
"71797","111075","6","707","20.9940","0.0000","125.964000","5890dfc7-792b-4562-8844-ec930524778d","6/1/2008 12:00:00 AM"
"71797","111076","9","859","14.6940","0.0000","132.246000","43968865-c807-4590-ab6d-7207504e81f0","6/1/2008 12:00:00 AM"
"71797","111077","5","973","1020.5940","0.0000","5102.970000","2a9a17d3-50b5-45b2-bb62-2cf686b8c523","6/1/2008 12:00:00 AM"
"71797","111078","11","870","2.8942","0.0200","31.199476","e35d5ac3-be8e-4f38-aa41-55dfc2ffe751","6/1/2008 12:00:00 AM"
"71797","111079","2","717","858.9000","0.0000","1717.800000","3b938f0d-7a0f-4209-a324-371e85af3222","6/1/2008 12:00:00 AM"
"71797","111080","4","858","14.6940","0.0000","58.776000","fed97e43-a1ce-4aec-8c2e-14cf69aefcb8","6/1/2008 12:00:00 AM"
"71797","111081","4","836","356.8980","0.0000","1427.592000","2cb6ffb5-8f2c-46e2-a363-d108facaa14d","6/1/2008 12:00:00 AM"
"71797","111082","12","708","20.2942","0.0200","238.659792","d04d7cf4-e057-42bb-9632-bbb00bb2414e","6/1/2008 12:00:00 AM"
"71797","111083","2","822","356.8980","0.0000","713.796000","cbe01f20-ca7e-4c94-83fc-260fc350ea2d","6/1/2008 12:00:00 AM"
"71815","111451","1","738","202.3320","0.0000","202.332000","810e5535-2bdb-4d83-b26d-796e5cff1a1b","6/1/2008 12:00:00 AM"
"71815","111452","2","835","356.8980","0.0000","713.796000","daeb0cfa-807c-46ac-8458-ffccef36b5b2","6/1/2008 12:00:00 AM"
"71815","111453","2","874","5.3940","0.0000","10.788000","09f90eb4-24de-4812-825e-45520602b437","6/1/2008 12:00:00 AM"
"71816","111454","1","953","728.9100","0.0000","728.910000","b8a9720f-1f6f-4fe1-ad4a-ac70d4c905bd","6/1/2008 12:00:00 AM"
"71816","111455","1","954","1430.4420","0.0000","1430.442000","edc86c40-ecbd-45af-912b-ae37d177821a","6/1/2008 12:00:00 AM"
"71816","111456","2","715","29.9940","0.0000","59.988000","9f7406e4-25c9-431a-9891-f419e3f5253d","6/1/2008 12:00:00 AM"
"71816","111457","4","712","5.3940","0.0000","21.576000","ee2ce69c-24eb-47ff-ab6c-bd5aabdcd6e9","6/1/2008 12:00:00 AM"
"71816","111458","3","883","32.3940","0.0000","97.182000","affbb13e-55a8-4fa8-9cd7-809b1816c30d","6/1/2008 12:00:00 AM"
"71816","111459","1","961","445.4100","0.0000","445.410000","b4e5503b-0fd8-4f2f-8675-e899db180280","6/1/2008 12:00:00 AM"
"71816","111460","1","948","63.9000","0.0000","63.900000","5f4f0aa9-acc6-4ef7-ab68-17d0748a5512","6/1/2008 12:00:00 AM"
"71831","111790","2","869","41.9940","0.0000","83.988000","73bc96fd-863b-441c-aeea-25387c2d17ac","6/1/2008 12:00:00 AM"
"71831","111791","1","782","1376.9940","0.0000","1376.994000","a5f59647-47b7-48fc-9000-0830e623981a","6/1/2008 12:00:00 AM"
"71831","111792","6","867","41.9940","0.0000","251.964000","14f64fdc-4405-47b4-965c-b4f506515e8a","6/1/2008 12:00:00 AM"
"71832","111793","4","918","158.4300","0.0000","633.720000","e3fec901-9b4a-4873-8c34-74ae8600eb07","6/1/2008 12:00:00 AM"
"71832","111794","3","983","461.6940","0.0000","1385.082000","039e1c26-d1e9-43ec-a2a9-fb0b73f1872d","6/1/2008 12:00:00 AM"
"71832","111795","2","781","1391.9940","0.0000","2783.988000","2d9a186f-1f0e-40f1-8fa2-d459a04fbf83","6/1/2008 12:00:00 AM"
"71832","111796","1","868","41.9940","0.0000","41.994000","68b0a471-b668-415a-8116-b285b4936395","6/1/2008 12:00:00 AM"
"71832","111797","1","810","72.1620","0.0000","72.162000","e9bd1406-7ee1-4fd3-bb28-6f4b24d76218","6/1/2008 12:00:00 AM"
"71832","111798","1","980","461.6940","0.0000","461.694000","b68452c3-17c1-4e61-bc1e-5543de5a428b","6/1/2008 12:00:00 AM"
"71832","111799","2","925","149.8740","0.0000","299.748000","69af7aad-e3fb-497c-873e-f6f352ce7754","6/1/2008 12:00:00 AM"
"71832","111800","2","985","112.9980","0.4000","135.597600","577d49d5-55b8-4d81-ad28-2ec13757cbc2","6/1/2008 12:00:00 AM"
"71832","111801","1","908","16.2720","0.0000","16.272000","cc96c2f6-041d-4a67-a9fb-97a3cac5852e","6/1/2008 12:00:00 AM"
"71832","111802","13","867","40.5942","0.0200","517.170108","105f870d-f524-49cd-8f81-0ab5267abdbc","6/1/2008 12:00:00 AM"
"71832","111803","3","782","1376.9940","0.0000","4130.982000","a0a904f3-0180-4d33-adaa-54feeb64d511","6/1/2008 12:00:00 AM"
"71832","111804","1","937","48.5940","0.0000","48.594000","ffae3aa6-0642-40fd-a7d1-c1e34d2df97c","6/1/2008 12:00:00 AM"
"71832","111805","1","936","37.2540","0.0000","37.254000","bc390cda-1143-4091-b9a4-52a6ffff0857","6/1/2008 12:00:00 AM"
"71832","111806","4","743","809.7600","0.0000","3239.040000","0db92279-d76a-4868-9a47-856ec58093ab","6/1/2008 12:00:00 AM"
"71832","111807","5","904","218.4540","0.0000","1092.270000","ecb3f9c5-98fe-412b-a24a-a8eabe5dfb0d","6/1/2008 12:00:00 AM"
"71832","111808","1","748","818.7000","0.0000","818.700000","1841e141-8fcb-42ea-9f66-c4e1264fa470","6/1/2008 12:00:00 AM"
"71832","111809","1","910","31.5840","0.0000","31.584000","db5d32d2-526d-4277-a303-5a78e328eaeb","6/1/2008 12:00:00 AM"
"71832","111810","5","784","1376.9940","0.0000","6884.970000","93b73ee3-9095-4bce-b3b4-53fda99c86c8","6/1/2008 12:00:00 AM"
"71832","111811","2","990","323.9940","0.0000","647.988000","77eee4d0-5fac-4b5e-8aa6-e25e32d831ec","6/1/2008 12:00:00 AM"
"71832","111812","3","992","323.9940","0.0000","971.982000","2856eb25-5ae5-4795-ae0d-1c23c9d03dc5","6/1/2008 12:00:00 AM"
"71832","111813","3","984","112.9980","0.4000","203.396400","f8d67ec8-224e-467d-b895-a784e5149611","6/1/2008 12:00:00 AM"
"71832","111814","1","779","1391.9940","0.0000","1391.994000","a76f6c50-6117-4b58-be8e-6ebc0e39ecd1","6/1/2008 12:00:00 AM"
"71832","111815","1","780","1391.9940","0.0000","1391.994000","478b4d27-07e7-4abe-8f61-a6d8cc51f56c","6/1/2008 12:00:00 AM"
"71832","111816","2","944","158.4300","0.0000","316.860000","237090d9-66b6-462b-8fa4-6cc863438eac","6/1/2008 12:00:00 AM"
"71832","111817","1","808","26.7240","0.0000","26.724000","591fb165-4cad-4174-9274-9c807515d84e","6/1/2008 12:00:00 AM"
"71832","111818","1","809","37.1520","0.0000","37.152000","7249f4a6-663a-4470-9119-5ab1de2b9da8","6/1/2008 12:00:00 AM"
"71832","111819","3","935","24.2940","0.0000","72.882000","40108ade-ff72-43cd-a59f-9304173ce49f","6/1/2008 12:00:00 AM"
"71832","111820","1","926","149.8740","0.0000","149.874000","da725a68-7da4-4fe3-b9bd-a23f655ecec0","6/1/2008 12:00:00 AM"
"71832","111821","6","917","158.4300","0.0000","950.580000","cfe87323-1bca-4443-b4e5-05177fd80e7d","6/1/2008 12:00:00 AM"
"71832","111822","1","920","158.4300","0.0000","158.430000","dcf6c95d-a0e4-4272-bff8-6b06b7f9574f","6/1/2008 12:00:00 AM"
"71845","112118","2","988","112.9980","0.4000","135.597600","6ab3b1f6-9144-4d4e-b13e-f531320e72a8","6/1/2008 12:00:00 AM"
"71845","112119","2","948","63.9000","0.0000","127.800000","3a8cd181-cf26-46f3-ad02-d8889ecb8af4","6/1/2008 12:00:00 AM"
"71845","112120","4","904","218.4540","0.0000","873.816000","97d364ac-d0ae-48dc-a823-ba5238ba066e","6/1/2008 12:00:00 AM"
"71845","112121","3","742","818.7000","0.0000","2456.100000","e17b8e63-47d7-4804-98a0-6937e1954316","6/1/2008 12:00:00 AM"
"71845","112122","2","780","1391.9940","0.0000","2783.988000","a5c1d20d-ec2b-417b-a366-722782c1540f","6/1/2008 12:00:00 AM"
"71845","112123","1","945","54.8940","0.0000","54.894000","2a80c324-fdd4-4866-90ed-a023aa53c48c","6/1/2008 12:00:00 AM"
"71845","112124","3","949","105.2940","0.0000","315.882000","a2c4eba1-132b-42ce-8916-b55ec13f343b","6/1/2008 12:00:00 AM"
"71845","112125","2","937","48.5940","0.0000","97.188000","19e76f92-20cf-49d6-9d54-c699f9e48ff3","6/1/2008 12:00:00 AM"
"71845","112126","2","867","41.9940","0.0000","83.988000","1a7ca6cf-03e6-4f90-ad08-f076f604b276","6/1/2008 12:00:00 AM"
"71845","112127","1","748","818.7000","0.0000","818.700000","d57d58ee-fe30-404c-982a-577c3a2ea7f1","6/1/2008 12:00:00 AM"
"71845","112128","2","905","218.4540","0.0000","436.908000","4ac896fa-31bf-46dc-9ded-56652060e36a","6/1/2008 12:00:00 AM"
"71845","112129","2","781","1391.9940","0.0000","2783.988000","533d7438-e8be-4b48-aea9-7148179f1db8","6/1/2008 12:00:00 AM"
"71845","112130","3","869","41.9940","0.0000","125.982000","69dc8ddc-05b1-48c8-ad7d-c9ce63db81a0","6/1/2008 12:00:00 AM"
"71845","112131","5","783","1376.9940","0.0000","6884.970000","70180211-6c38-4bb5-9317-a5784a1410b2","6/1/2008 12:00:00 AM"
"71845","112132","2","784","1376.9940","0.0000","2753.988000","a2674906-53b9-4fe6-bc74-10946e47f110","6/1/2008 12:00:00 AM"
"71845","112133","1","951","242.9940","0.0000","242.994000","a1d9629f-cdbe-4122-bcd8-f3190d8bbf26","6/1/2008 12:00:00 AM"
"71845","112134","3","747","809.7600","0.0000","2429.280000","a5b7a860-b0d0-4b1e-9a06-084fb278b0a6","6/1/2008 12:00:00 AM"
"71845","112135","1","809","37.1520","0.0000","37.152000","cb494781-2ef4-4bda-8eff-27132eb102c4","6/1/2008 12:00:00 AM"
"71845","112136","2","920","158.4300","0.0000","316.860000","08a04e11-cda0-4d3e-8675-514a0097cd65","6/1/2008 12:00:00 AM"
"71845","112137","2","743","809.7600","0.0000","1619.520000","7ace9864-8050-4552-82d1-751c489b18ed","6/1/2008 12:00:00 AM"
"71845","112138","2","715","29.9940","0.0000","59.988000","d9a12019-84e7-4907-bf8e-73bc352e490f","6/1/2008 12:00:00 AM"
"71845","112139","2","944","158.4300","0.0000","316.860000","af14ab19-019b-44ba-ad76-248ee2a086b3","6/1/2008 12:00:00 AM"
"71845","112140","1","808","26.7240","0.0000","26.724000","70ebcded-684d-4bc9-86f9-94cae06b9d28","6/1/2008 12:00:00 AM"
"71845","112141","8","909","23.4840","0.0000","187.872000","46a1c88a-cf3a-45ef-b6ce-8bd817e1553b","6/1/2008 12:00:00 AM"
"71845","112142","2","925","149.8740","0.0000","299.748000","4fc2f213-b5f0-4acf-8948-209292a52dc9","6/1/2008 12:00:00 AM"
"71845","112143","2","782","1376.9940","0.0000","2753.988000","d7fc6800-1702-4636-a46a-e207ad934c43","6/1/2008 12:00:00 AM"
"71845","112144","2","910","31.5840","0.0000","63.168000","74988939-9b08-48b6-89bc-b2baf823d33a","6/1/2008 12:00:00 AM"
"71845","112145","3","996","72.8940","0.0000","218.682000","b26b5113-f4e3-4099-bea0-1b92f27b1ab6","6/1/2008 12:00:00 AM"
"71845","112146","3","779","1391.9940","0.0000","4175.982000","11398c15-e0dc-41a1-8e2f-6b2a230aa639","6/1/2008 12:00:00 AM"
"71845","112147","4","924","149.8740","0.0000","599.496000","dc8a797c-44e2-435f-836d-349b93107d43","6/1/2008 12:00:00 AM"
"71845","112148","3","952","12.1440","0.0000","36.432000","fe78c429-1237-4b76-b709-88abe25c9f21","6/1/2008 12:00:00 AM"
"71846","112149","2","936","37.2540","0.0000","74.508000","7232fd67-8db7-42f8-ad0d-6185299430f1","6/1/2008 12:00:00 AM"
"71846","112150","1","739","818.7000","0.0000","818.700000","9a32772b-9b98-4b22-aa2b-f4e5ffd2a23e","6/1/2008 12:00:00 AM"
"71846","112151","1","984","112.9980","0.4000","67.798800","78557d82-1267-4f7c-93a7-e53ae2a3a85c","6/1/2008 12:00:00 AM"
"71846","112152","2","981","461.6940","0.0000","923.388000","3a26f840-c413-4bef-aeff-b8d6218698e6","6/1/2008 12:00:00 AM"
"71856","112331","1","962","445.4100","0.0000","445.410000","62b3d72f-3586-40ac-a24e-a6f07eb7ca4a","6/1/2008 12:00:00 AM"
"71856","112332","1","945","54.8940","0.0000","54.894000","4733918f-da34-4d30-b5b4-32f7537e609d","6/1/2008 12:00:00 AM"
"71858","112359","3","979","445.4100","0.0000","1336.230000","d480d98b-7a82-4f10-83cc-1eea54303ecf","6/1/2008 12:00:00 AM"
"71858","112360","1","962","445.4100","0.0000","445.410000","f13adc78-c384-40e9-9456-277a736625a8","6/1/2008 12:00:00 AM"
"71858","112361","1","953","728.9100","0.0000","728.910000","6781a019-346f-4f87-a8a3-4727a2528b2e","6/1/2008 12:00:00 AM"
"71858","112362","2","715","29.9940","0.0000","59.988000","00aaea22-fcc5-4df2-9b2b-7b4be5231d7f","6/1/2008 12:00:00 AM"
"71858","112363","2","883","32.3940","0.0000","64.788000","462bc7d6-8cc7-4713-931c-7690019ab694","6/1/2008 12:00:00 AM"
"71858","112364","1","957","1430.4420","0.0000","1430.442000","f3e626bc-a6ab-431e-aa58-e208d07039a5","6/1/2008 12:00:00 AM"
"71858","112365","2","965","445.4100","0.0000","890.820000","835734ab-162b-40fe-84f2-8510c9a68a36","6/1/2008 12:00:00 AM"
"71858","112366","1","952","12.1440","0.0000","12.144000","e7efba7e-f973-492f-bb76-ca5f185c629f","6/1/2008 12:00:00 AM"
"71858","112367","2","948","63.9000","0.0000","127.800000","48a6ceb9-c22b-4574-b9d4-088edbf955c2","6/1/2008 12:00:00 AM"
"71858","112368","1","945","54.8940","0.0000","54.894000","0ca930d8-078d-478a-b94d-d5f15bb07d02","6/1/2008 12:00:00 AM"
"71858","112369","1","972","728.9100","0.0000","728.910000","efe61dff-2006-4ef0-b71e-7ff264555666","6/1/2008 12:00:00 AM"
"71858","112370","1","877","4.7700","0.0000","4.770000","61372f55-e0c1-48b6-9ffa-a19294b96fa9","6/1/2008 12:00:00 AM"
"71858","112371","1","958","445.4100","0.0000","445.410000","8ad90b76-e54d-43c5-ab86-cf3ada30699a","6/1/2008 12:00:00 AM"
"71858","112372","1","969","1430.4420","0.0000","1430.442000","7390968a-51ba-4ef1-810a-4fc528c299ad","6/1/2008 12:00:00 AM"
"71858","112373","2","961","445.4100","0.0000","890.820000","e6d7d002-c0b4-4d61-bc20-37b76f5d2100","6/1/2008 12:00:00 AM"
"71858","112374","2","966","1430.4420","0.0000","2860.884000","f6278ac8-8905-4b81-af98-ab13b53438e9","6/1/2008 12:00:00 AM"
"71858","112375","3","712","5.3940","0.0000","16.182000","1dc5a90d-b949-464d-9615-59a31fc99d43","6/1/2008 12:00:00 AM"
"71863","112391","11","875","5.2142","0.0200","56.209076","a5b6a9c0-d946-41b4-b8b5-5833708e40f1","6/1/2008 12:00:00 AM"
"71863","112392","2","874","5.3940","0.0000","10.788000","54c630c8-28ff-4680-8a71-177af05289de","6/1/2008 12:00:00 AM"
"71863","112393","2","998","323.9940","0.0000","647.988000","6cd9cd06-abdc-4702-a2d8-31158afffae0","6/1/2008 12:00:00 AM"
"71863","112394","1","973","1020.5940","0.0000","1020.594000","e70f8c24-1bae-40c7-ac9e-0f344d73fbe4","6/1/2008 12:00:00 AM"
"71863","112395","1","711","20.9940","0.0000","20.994000","78a6e36f-c8a7-42d7-bb3d-d0228bd380dc","6/1/2008 12:00:00 AM"
"71863","112396","3","999","323.9940","0.0000","971.982000","d9cc6a31-7cff-485f-bb62-c92efa59fd7c","6/1/2008 12:00:00 AM"
"71863","112397","2","938","24.2940","0.0000","48.588000","d64f8fc1-4c97-496d-927a-ee63e3267041","6/1/2008 12:00:00 AM"
"71867","112452","1","717","858.9000","0.0000","858.900000","4a001055-b1f1-414c-88b0-b583daca838b","6/1/2008 12:00:00 AM"
"71885","112644","3","876","72.0000","0.0000","216.000000","a2577a76-e272-49e3-b195-ad8492ddf924","6/1/2008 12:00:00 AM"
"71885","112645","6","884","32.3940","0.0000","194.364000","5699d8a7-525e-491e-81bc-4bac286ead6a","6/1/2008 12:00:00 AM"
"71885","112646","3","864","38.1000","0.0000","114.300000","d4f591cf-eade-4964-b9d7-e6a9332b0fbb","6/1/2008 12:00:00 AM"
"71895","112864","2","909","23.4840","0.0000","46.968000","03821b63-8b09-40b2-9cde-57f250734682","6/1/2008 12:00:00 AM"
"71895","112865","2","715","29.9940","0.0000","59.988000","960a75ef-4ae1-4772-b472-19f4202b30fa","6/1/2008 12:00:00 AM"
"71895","112866","3","864","38.1000","0.0000","114.300000","61ab1ae2-6d87-494b-b89a-76067578eab8","6/1/2008 12:00:00 AM"
"71897","112898","1","966","1430.4420","0.0000","1430.442000","a101cf4e-eb6f-43bd-b4b2-9dfe8288929e","6/1/2008 12:00:00 AM"
"71897","112899","4","979","445.4100","0.0000","1781.640000","3ccc87c5-a8af-4b86-8189-fa484fb0b534","6/1/2008 12:00:00 AM"
"71897","112900","3","969","1430.4420","0.0000","4291.326000","5178aa61-aca4-4def-99ac-ef614bb5d5ea","6/1/2008 12:00:00 AM"
"71897","112901","3","884","32.3940","0.0000","97.182000","0e449034-3815-4952-b7ab-8883687e5e3b","6/1/2008 12:00:00 AM"
"71897","112902","4","712","5.3940","0.0000","21.576000","0a3dff58-2da3-4430-a1d9-b8592db22b5b","6/1/2008 12:00:00 AM"
"71897","112903","2","954","1430.4420","0.0000","2860.884000","aad85fb3-9f73-4531-bd84-5449266d0909","6/1/2008 12:00:00 AM"
"71897","112904","1","864","38.1000","0.0000","38.100000","ece19cf9-7e88-4ac8-88e4-7b47f2ec1a77","6/1/2008 12:00:00 AM"
"71897","112905","1","948","63.9000","0.0000","63.900000","065a6eb9-8a87-41f7-8abe-30fdf5e08e87","6/1/2008 12:00:00 AM"
"71898","112906","3","969","1430.4420","0.0000","4291.326000","f4048a1b-c520-4a15-9c05-efbf4253f7ee","6/1/2008 12:00:00 AM"
"71898","112907","4","978","445.4100","0.0000","1781.640000","1ae7fccb-b9aa-4a2c-a199-7d6d61a7db47","6/1/2008 12:00:00 AM"
"71898","112908","4","996","72.8940","0.0000","291.576000","3d7660f5-b76f-4e68-8508-bf84b9c26317","6/1/2008 12:00:00 AM"
"71898","112909","6","967","1430.4420","0.0000","8582.652000","f97bc897-377f-465a-a3db-31d360e360ef","6/1/2008 12:00:00 AM"
"71898","112910","3","970","728.9100","0.0000","2186.730000","4778038a-7634-44ff-9d24-91b1e4b50a4c","6/1/2008 12:00:00 AM"
"71898","112911","1","956","1430.4420","0.0000","1430.442000","785694cc-4d93-4afb-97db-d67c4a9a344a","6/1/2008 12:00:00 AM"
"71898","112912","3","960","445.4100","0.0000","1336.230000","d63e1c95-390b-4bd3-ac1d-08d434ae4b59","6/1/2008 12:00:00 AM"
"71898","112913","3","994","32.3940","0.0000","97.182000","6338d54e-5983-4139-a3b4-6cce783b99f8","6/1/2008 12:00:00 AM"
"71898","112914","1","959","445.4100","0.0000","445.410000","bb18183b-5006-4fea-ad25-5f61f936e8c7","6/1/2008 12:00:00 AM"
"71898","112915","4","968","1430.4420","0.0000","5721.768000","ddd89c33-48a8-402e-98e3-d1672fa1ab15","6/1/2008 12:00:00 AM"
"71898","112916","3","966","1430.4420","0.0000","4291.326000","4791d9df-bfe6-46ff-8d6c-9af903b3d391","6/1/2008 12:00:00 AM"
"71898","112917","5","972","728.9100","0.0000","3644.550000","905add5b-c258-4a0d-afab-cbdfba6b25f1","6/1/2008 12:00:00 AM"
"71898","112918","4","949","105.2940","0.0000","421.176000","eb88f353-60bc-4f70-b7b6-aed5a2c39764","6/1/2008 12:00:00 AM"
"71898","112919","1","958","445.4100","0.0000","445.410000","b596f5b6-b07f-4aa3-943f-528436bdebd0","6/1/2008 12:00:00 AM"
"71898","112920","3","945","54.8940","0.0000","164.682000","198a573c-b3e4-4cf5-bfa1-309bae00d735","6/1/2008 12:00:00 AM"
"71898","112921","5","971","728.9100","0.0000","3644.550000","c28a061d-3e89-487a-99ae-17be169c6ad3","6/1/2008 12:00:00 AM"
"71898","112922","2","953","728.9100","0.0000","1457.820000","84d31325-130d-47c0-8958-5310eb85f518","6/1/2008 12:00:00 AM"
"71898","112923","1","889","602.3460","0.0000","602.346000","5ca4f84a-bafe-485c-b7ad-897f741f76ce","6/1/2008 12:00:00 AM"
"71898","112924","1","955","1430.4420","0.0000","1430.442000","0a7c971a-d30f-4743-b2ca-5ad8daabbf1b","6/1/2008 12:00:00 AM"
"71898","112925","3","964","445.4100","0.0000","1336.230000","dad93612-0446-4393-8981-36f6e1cc2e8a","6/1/2008 12:00:00 AM"
"71898","112926","3","916","31.5840","0.0000","94.752000","fbcd9efd-97ac-4a2e-8e37-8956519eadb9","6/1/2008 12:00:00 AM"
"71898","112927","1","948","63.9000","0.0000","63.900000","8e3024f1-3732-4121-91e6-69e69057dca9","6/1/2008 12:00:00 AM"
"71898","112928","3","979","445.4100","0.0000","1336.230000","99fadf0a-60b8-4f2f-b3a7-16bbd2435796","6/1/2008 12:00:00 AM"
"71898","112929","3","951","242.9940","0.0000","728.982000","edaafadd-1974-4013-953c-ffa991f8ad06","6/1/2008 12:00:00 AM"
"71898","112930","3","954","1430.4420","0.0000","4291.326000","b2eb253f-ed64-4f38-85dc-11f8ca18867a","6/1/2008 12:00:00 AM"
"71898","112931","1","952","12.1440","0.0000","12.144000","a1f83341-9d19-4fe6-bc71-f7f717f92d2b","6/1/2008 12:00:00 AM"
"71898","112932","5","965","445.4100","0.0000","2227.050000","3c97f6bd-91ec-4c84-9636-e088b415ee51","6/1/2008 12:00:00 AM"
"71898","112933","2","961","445.4100","0.0000","890.820000","e11cf974-4dcc-4a5c-98c3-2de92dd2a15d","6/1/2008 12:00:00 AM"
"71899","112934","2","881","32.3940","0.0000","64.788000","f36b652a-e1da-4cc2-accc-25ade6f5b44c","6/1/2008 12:00:00 AM"
"71899","112935","1","988","112.9980","0.4000","67.798800","5093928d-08c4-44ea-bcc2-8e392c652d5c","6/1/2008 12:00:00 AM"
"71899","112936","1","981","461.6940","0.0000","461.694000","95e3c4a3-c37b-48f7-a362-79a42c4c5ab9","6/1/2008 12:00:00 AM"
"71899","112937","1","743","809.7600","0.0000","809.760000","720691a3-f983-4c72-bca1-baabf1d24914","6/1/2008 12:00:00 AM"
"71899","112938","1","808","26.7240","0.0000","26.724000","d88cc408-801c-4e08-b2d2-5bad00178f10","6/1/2008 12:00:00 AM"
"71899","112939","2","714","29.9940","0.0000","59.988000","8ec0cd34-88bf-48cb-adbe-511d82315647","6/1/2008 12:00:00 AM"
"71899","112940","2","944","158.4300","0.0000","316.860000","6779a375-6da6-40b0-b740-31c9a0974c98","6/1/2008 12:00:00 AM"
"71899","112941","1","937","48.5940","0.0000","48.594000","69efdbde-3ed6-4654-b6c8-0ebfe4070b08","6/1/2008 12:00:00 AM"
"71902","112953","5","780","1391.9940","0.0000","6959.970000","d87846f2-7f8a-4873-b957-b0cf08ab7b42","6/1/2008 12:00:00 AM"
"71902","112954","2","981","461.6940","0.0000","923.388000","e166159a-d1c1-448e-a5b1-cdfb19a39c2e","6/1/2008 12:00:00 AM"
"71902","112955","1","904","218.4540","0.0000","218.454000","17a34bcb-5542-4f94-b709-3a20e6e2d811","6/1/2008 12:00:00 AM"
"71902","112956","1","987","112.9980","0.4000","67.798800","0fee9397-5db3-46aa-ae1b-4ab85321f56a","6/1/2008 12:00:00 AM"
"71902","112957","7","783","1376.9940","0.0000","9638.958000","bfde6ff0-e6fd-488a-aa78-c06c85686878","6/1/2008 12:00:00 AM"
"71902","112958","5","781","1391.9940","0.0000","6959.970000","912c572f-808f-4328-9b19-e9970d4cd78a","6/1/2008 12:00:00 AM"
"71902","112959","2","859","14.6940","0.0000","29.388000","460d0ea3-c6b0-40f4-bc16-88df7913f56f","6/1/2008 12:00:00 AM"
"71902","112960","7","869","41.9940","0.0000","293.958000","9054e260-b941-47a7-8fc9-a59e4e5ce74f","6/1/2008 12:00:00 AM"
"71902","112961","2","908","16.2720","0.0000","32.544000","06f6b747-fd45-4d42-90f5-333489c3189f","6/1/2008 12:00:00 AM"
"71902","112962","3","712","5.3940","0.0000","16.182000","f1f4a541-e3ad-4c02-abb8-a630b1176002","6/1/2008 12:00:00 AM"
"71902","112963","1","925","149.8740","0.0000","149.874000","7e476de8-d4b9-4f25-9107-9629c5d3bc15","6/1/2008 12:00:00 AM"
