#TYPE System.Data.DataRow
"ProductID","Name","ProductNumber","Color","StandardCost","ListPrice","Size","Weight","ProductCategoryID","ProductModelID","SellStartDate","SellEndDate","DiscontinuedDate","ThumbNailPhoto","ThumbnailPhotoFileName","rowguid","ModifiedDate"
"803","ML Fork","FK-5136","","77.9176","175.4900","","","14","105","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","fork_small.gif","f5fa4e2f-b976-48a4-bf79-85632f697d2e","3/11/2008 10:01:36 AM"
"804","HL Fork","FK-9939","","101.8936","229.4900","","","14","106","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","fork_small.gif","553229b3-1ad9-4a71-a21c-2af4332cfce9","3/11/2008 10:01:36 AM"
"805","LL Headset","HS-0296","","15.1848","34.2000","","","15","59","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","bb6bd7b3-a34d-4d64-822e-781fa6838e19","3/11/2008 10:01:36 AM"
"806","ML Headset","HS-2451","","45.4168","102.2900","","","15","60","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","23b5d52b-8c29-4059-b899-75c53b5ee2e6","3/11/2008 10:01:36 AM"
"807","HL Headset","HS-3479","","55.3801","124.7300","","","15","61","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","12e4d5e8-79ed-4bcb-a532-6275d1a93417","3/11/2008 10:01:36 AM"
"808","LL Mountain Handlebars","HB-M243","","19.7758","44.5400","","","8","52","7/1/2006 12:00:00 AM","","","System.Byte[]","handlebar_small.gif","b59b7bf2-7afc-4a74-b063-f942f1e0da19","3/11/2008 10:01:36 AM"
"809","ML Mountain Handlebars","HB-M763","","27.4925","61.9200","","","8","54","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","ae6020df-d9c9-4d34-9795-1f80e6bbf5a5","3/11/2008 10:01:36 AM"
"810","HL Mountain Handlebars","HB-M918","","53.3999","120.2700","","","8","55","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","6aa0f921-0f09-4f99-8d3c-335946873553","3/11/2008 10:01:36 AM"
"811","LL Road Handlebars","HB-R504","","19.7758","44.5400","","","8","56","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","acdae407-b40e-435e-8e84-1bfc33013e81","3/11/2008 10:01:36 AM"
"812","ML Road Handlebars","HB-R720","","27.4925","61.9200","","","8","57","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","33fa1a03-38d6-405e-be9b-eea92f3d204f","3/11/2008 10:01:36 AM"
"813","HL Road Handlebars","HB-R956","","53.3999","120.2700","","","8","58","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","5c5327b9-ad2e-4c33-8d74-edf49e0c2dd8","3/11/2008 10:01:36 AM"
"814","ML Mountain Frame - Black, 38","FR-M63B-38","Black","185.8193","348.7600","38","1238.30","16","15","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","0d879312-a7d3-441d-9d23-b6550bab3814","3/11/2008 10:01:36 AM"
"815","LL Mountain Front Wheel","FW-M423","Black","26.9708","60.7450","","","21","42","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","wheel_small.gif","d7b1d161-182e-44f6-a9ff-9c1eba76613b","3/11/2008 10:01:36 AM"
"816","ML Mountain Front Wheel","FW-M762","Black","92.8071","209.0250","","","21","45","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","wheel_small.gif","5e3e5033-9a77-4dca-8b7f-dfed78efa08a","3/11/2008 10:01:36 AM"
"817","HL Mountain Front Wheel","FW-M928","Black","133.2955","300.2150","","","21","46","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","wheel_small.gif","3c8ffff6-a8dc-45a3-963b-a6284ced7596","3/11/2008 10:01:36 AM"
"818","LL Road Front Wheel","FW-R623","Black","37.9909","85.5650","","900.00","21","49","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","wheel_small.gif","9e66de78-decb-438a-b9a9-023c773c60a2","3/11/2008 10:01:36 AM"
"819","ML Road Front Wheel","FW-R762","Black","110.2829","248.3850","","850.00","21","50","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","wheel_small.gif","6ea94fbf-b9aa-43fc-84e8-91d508dde751","3/11/2008 10:01:36 AM"
"820","HL Road Front Wheel","FW-R820","Black","146.5466","330.0600","","650.00","21","51","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","wheel_small.gif","727a3cd5-8d40-4884-a7e4-dfd3ffdeb164","3/11/2008 10:01:36 AM"
"821","Touring Front Wheel","FW-T905","Black","96.7964","218.0100","","","21","44","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","wheel_small.gif","8d1cdb07-4fa1-4ac1-840f-a16c3dca5009","3/11/2008 10:01:36 AM"
"822","ML Road Frame-W - Yellow, 38","FR-R72Y-38","Yellow","360.9428","594.8300","38","988.83","18","17","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","22976fa7-0ad0-40f9-b4f9-ba10279ea1a3","3/11/2008 10:01:36 AM"
"823","LL Mountain Rear Wheel","RW-M423","Black","38.9588","87.7450","","","21","123","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","wheel_small.gif","e6c39f58-995f-4786-a309-df3812d8b30f","3/11/2008 10:01:36 AM"
"824","ML Mountain Rear Wheel","RW-M762","Black","104.7951","236.0250","","","21","124","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","wheel_small.gif","b2f7cf9b-a7bf-49ab-9cca-9f6e791cd693","3/11/2008 10:01:36 AM"
"825","HL Mountain Rear Wheel","RW-M928","Black","145.2835","327.2150","","","21","125","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","wheel_small.gif","35d02edc-1120-41fb-b5df-8655a93b3353","3/11/2008 10:01:36 AM"
"826","LL Road Rear Wheel","RW-R623","Black","49.9789","112.5650","","1050.00","21","126","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","wheel_small.gif","78d01117-8dcd-465f-9dc7-94a2cdc35582","3/11/2008 10:01:36 AM"
"827","ML Road Rear Wheel","RW-R762","Black","122.2709","275.3850","","1000.00","21","77","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","wheel_small.gif","cf739f9a-0af0-4810-b229-c431a31d7779","3/11/2008 10:01:36 AM"
"828","HL Road Rear Wheel","RW-R820","Black","158.5346","357.0600","","890.00","21","78","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","wheel_small.gif","8f262a37-43aa-4ad5-ae1f-8bd6967d8e9b","3/11/2008 10:01:36 AM"
"829","Touring Rear Wheel","RW-T905","Black","108.7844","245.0100","","","21","43","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","wheel_small.gif","30d2254d-e26d-4586-b4c5-e8ccb8a059b8","3/11/2008 10:01:36 AM"
"830","ML Mountain Frame - Black, 40","FR-M63B-40","Black","185.8193","348.7600","40","1256.44","16","14","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","aed1c9c4-c139-45d2-b38e-0a0a9f518665","3/11/2008 10:01:36 AM"
"831","ML Mountain Frame - Black, 44","FR-M63B-44","Black","185.8193","348.7600","44","1274.59","16","14","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","3f2135d4-ec5f-4e30-bde8-5444518f0637","3/11/2008 10:01:36 AM"
"832","ML Mountain Frame - Black, 48","FR-M63B-48","Black","185.8193","348.7600","48","1292.73","16","14","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","c2009b69-f15a-47ec-b710-1809d299318a","3/11/2008 10:01:36 AM"
"833","ML Road Frame-W - Yellow, 40","FR-R72Y-40","Yellow","360.9428","594.8300","40","1006.97","18","17","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","22df26f2-60bc-493e-a14a-5500633e9f7e","3/11/2008 10:01:36 AM"
"834","ML Road Frame-W - Yellow, 42","FR-R72Y-42","Yellow","360.9428","594.8300","42","1025.11","18","17","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","207b54da-5404-415d-8578-9a45082e3bf1","3/11/2008 10:01:36 AM"
"835","ML Road Frame-W - Yellow, 44","FR-R72Y-44","Yellow","360.9428","594.8300","44","1043.26","18","17","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","a0fad492-ac24-4fcf-8d2a-d21d06386ae1","3/11/2008 10:01:36 AM"
"836","ML Road Frame-W - Yellow, 48","FR-R72Y-48","Yellow","360.9428","594.8300","48","1061.40","18","17","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","8487bfe0-2138-471e-9c6d-fdb3a67e7d86","3/11/2008 10:01:36 AM"
"837","HL Road Frame - Black, 62","FR-R92B-62","Black","868.6342","1431.5000","62","1043.26","18","6","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","5dce9c8c-fb94-46f8-b826-11658f6a3682","3/11/2008 10:01:36 AM"
"838","HL Road Frame - Black, 44","FR-R92B-44","Black","868.6342","1431.5000","44","961.61","18","6","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","e4902656-a4bc-4b08-9d47-4f3da0fd76c3","3/11/2008 10:01:36 AM"
"839","HL Road Frame - Black, 48","FR-R92B-48","Black","868.6342","1431.5000","48","979.75","18","6","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","557b603b-407b-41a4-ae34-4f7747866dba","3/11/2008 10:01:36 AM"
"840","HL Road Frame - Black, 52","FR-R92B-52","Black","868.6342","1431.5000","52","997.90","18","6","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","0ed082b3-fbba-43af-9149-8741b9fc78c8","3/11/2008 10:01:36 AM"
"841","Men's Sports Shorts, S","SH-M897-S","Black","24.7459","59.9900","S","","26","13","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","shorts_male_small.gif","34b08c1f-99d1-43c4-8ef7-2cd754b6665d","3/11/2008 10:01:36 AM"
"842","Touring-Panniers, Large","PA-T100","Grey","51.5625","125.0000","","","39","120","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","56334fff-91d4-495e-bf98-933bc1010f23","3/11/2008 10:01:36 AM"
"843","Cable Lock","LO-C100","","10.3125","25.0000","","","38","115","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","bike_lock_small.gif","56ffd7b9-1014-4640-b1bd-b2649589b4d7","3/11/2008 10:01:36 AM"
"844","Minipump","PU-0452","","8.2459","19.9900","","","40","116","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","handpump_small.gif","aaf7a076-9ee3-46bf-a69f-414d847e858b","3/11/2008 10:01:36 AM"
"845","Mountain Pump","PU-M044","","10.3084","24.9900","","","40","117","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","bikepump_small.gif","57169f80-fafb-4678-8f51-fe1f131d0c83","3/11/2008 10:01:36 AM"
"846","Taillights - Battery-Powered","LT-T990","","5.7709","13.9900","","","37","108","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","tail_lights_small.gif","3c617b87-50a5-434c-a0d3-22314b7027ee","3/11/2008 10:01:36 AM"
"847","Headlights - Dual-Beam","LT-H902","","14.4334","34.9900","","","37","109","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","double_headlight_small.gif","417db6cb-f38f-4b0d-87e7-e1ebf7456c3a","3/11/2008 10:01:36 AM"
"848","Headlights - Weatherproof","LT-H903","","18.5584","44.9900","","","37","110","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","single_headlight_small.gif","fc362c1a-4b9c-4d5f-a6d3-0775846c61f0","3/11/2008 10:01:36 AM"
"849","Men's Sports Shorts, M","SH-M897-M","Black","24.7459","59.9900","M","","26","13","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","shorts_male_small.gif","db37b435-74b9-43d3-b363-abbead107bc4","3/11/2008 10:01:36 AM"
"850","Men's Sports Shorts, L","SH-M897-L","Black","24.7459","59.9900","L","","26","13","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","shorts_male_small.gif","714184c5-669b-4cf1-a802-30e7b1ea7722","3/11/2008 10:01:36 AM"
"851","Men's Sports Shorts, XL","SH-M897-X","Black","24.7459","59.9900","XL","","26","13","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","shorts_male_small.gif","bd3ffe40-fe2e-44cb-a4e0-81786c3a751f","3/11/2008 10:01:36 AM"
"852","Women's Tights, S","TG-W091-S","Black","30.9334","74.9900","S","","28","38","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","7de86c98-4f5b-4155-8572-c977f14ebaeb","3/11/2008 10:01:36 AM"
"853","Women's Tights, M","TG-W091-M","Black","30.9334","74.9900","M","","28","38","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","4d8e186c-b8c9-4c64-b411-4995dd87e316","3/11/2008 10:01:36 AM"
"854","Women's Tights, L","TG-W091-L","Black","30.9334","74.9900","L","","28","38","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","e378c2f3-54f6-4ea9-b049-e8bb32b5bdfd","3/11/2008 10:01:36 AM"
"855","Men's Bib-Shorts, S","SB-M891-S","Multi","37.1209","89.9900","S","","22","12","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","9f60af1e-4c11-4e90-baea-48e834e8b4c2","3/11/2008 10:01:36 AM"
"856","Men's Bib-Shorts, M","SB-M891-M","Multi","37.1209","89.9900","M","","22","12","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","e0cbec04-f4fc-450f-9780-f8ea7691febd","3/11/2008 10:01:36 AM"
"857","Men's Bib-Shorts, L","SB-M891-L","Multi","37.1209","89.9900","L","","22","12","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","e1df75a4-9986-489e-a5de-ad3da824eb5e","3/11/2008 10:01:36 AM"
"858","Half-Finger Gloves, S","GL-H102-S","Black","9.1593","24.4900","S","","24","4","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","9e1db5c3-539d-4061-9433-d762dc195cd8","3/11/2008 10:01:36 AM"
"859","Half-Finger Gloves, M","GL-H102-M","Black","9.1593","24.4900","M","","24","4","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","9d458fd5-392d-4ab1-afef-6a5548e48858","3/11/2008 10:01:36 AM"
"860","Half-Finger Gloves, L","GL-H102-L","Black","9.1593","24.4900","L","","24","4","7/1/2006 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","fa710215-925f-4959-81df-538e72a6a255","3/11/2008 10:01:36 AM"
"861","Full-Finger Gloves, S","GL-F110-S","Black","15.6709","37.9900","S","","24","3","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","76fac097-1fb3-456b-8fb9-2c7a613771b4","3/11/2008 10:01:36 AM"
"862","Full-Finger Gloves, M","GL-F110-M","Black","15.6709","37.9900","M","","24","3","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","1084221e-1890-443e-9d87-afcad6358355","3/11/2008 10:01:36 AM"
"863","Full-Finger Gloves, L","GL-F110-L","Black","15.6709","37.9900","L","","24","3","7/1/2006 12:00:00 AM","6/30/2007 12:00:00 AM","","System.Byte[]","no_image_available_small.gif","6116f9d4-8a1d-4022-a642-9c445c197203","3/11/2008 10:01:36 AM"
"864","Classic Vest, S","VE-C304-S","Blue","23.7490","63.5000","S","","29","1","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","eb423ef3-409d-46fe-b35b-d69970820314","3/11/2008 10:01:36 AM"
"865","Classic Vest, M","VE-C304-M","Blue","23.7490","63.5000","M","","29","1","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","2e52f96e-64a1-4069-911c-e3fd6e094a1e","3/11/2008 10:01:36 AM"
"866","Classic Vest, L","VE-C304-L","Blue","23.7490","63.5000","L","","29","1","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","3211f5a8-b6c4-48bd-9aa4-d69cb40d97dd","3/11/2008 10:01:36 AM"
"867","Women's Mountain Shorts, S","SH-W890-S","Black","26.1763","69.9900","S","","26","37","7/1/2007 12:00:00 AM","","","System.Byte[]","shorts_female_small.gif","22616fd2-b99f-4f7d-acf6-33dff66d42d2","3/11/2008 10:01:36 AM"
"868","Women's Mountain Shorts, M","SH-W890-M","Black","26.1763","69.9900","M","","26","37","7/1/2007 12:00:00 AM","","","System.Byte[]","shorts_female_small.gif","968e3610-e583-42e8-8ab6-484a799b1774","3/11/2008 10:01:36 AM"
"869","Women's Mountain Shorts, L","SH-W890-L","Black","26.1763","69.9900","L","","26","37","7/1/2007 12:00:00 AM","","","System.Byte[]","shorts_female_small.gif","1a66b244-5ca0-4153-b539-ae048d14faec","3/11/2008 10:01:36 AM"
"870","Water Bottle - 30 oz.","WB-H098","","1.8663","4.9900","","","32","111","7/1/2007 12:00:00 AM","","","System.Byte[]","water_bottle_small.gif","834e8d1a-69a7-4c42-8b68-fa08d9ec9e5b","3/11/2008 10:01:36 AM"
"871","Mountain Bottle Cage","BC-M005","","3.7363","9.9900","","","32","112","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","684491de-63f8-4632-90e3-36773c4e63bd","3/11/2008 10:01:36 AM"
"872","Road Bottle Cage","BC-R205","","3.3623","8.9900","","","32","113","7/1/2007 12:00:00 AM","","","System.Byte[]","water_bottle_cage_small.gif","601b1fe8-d4d0-4cfb-9379-29481cc05291","3/11/2008 10:01:36 AM"
"873","Patch Kit/8 Patches","PK-7098","","0.8565","2.2900","","","41","114","7/1/2007 12:00:00 AM","","","System.Byte[]","tirepatch_kit_small.gif","36e638e4-68df-411b-930a-daad57221aa6","3/11/2008 10:01:36 AM"
"874","Racing Socks, M","SO-R809-M","White","3.3623","8.9900","M","","27","24","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","b9c7eb0a-1dd1-4a1d-b4c3-1dad83a8ea7e","3/11/2008 10:01:36 AM"
"875","Racing Socks, L","SO-R809-L","White","3.3623","8.9900","L","","27","24","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","c0a16305-74b7-4fae-b5c9-3e8bd0e44762","3/11/2008 10:01:36 AM"
"876","Hitch Rack - 4-Bike","RA-H123","","44.8800","120.0000","","","30","118","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","7a0c4bbd-9679-4f59-9ebc-9daf3439a38a","3/11/2008 10:01:36 AM"
"877","Bike Wash - Dissolver","CL-9009","","2.9733","7.9500","","","33","119","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","3c40b5ad-e328-4715-88a7-ec3220f02acf","3/11/2008 10:01:36 AM"
"878","Fender Set - Mountain","FE-6654","","8.2205","21.9800","","","34","121","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","e6e76c7f-c145-4cad-a9e8-b1e4e845a2c0","3/11/2008 10:01:36 AM"
"879","All-Purpose Bike Stand","ST-1401","","59.4660","159.0000","","","31","122","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","c7bb564b-a637-40f5-b21b-cbf7e4f713be","3/11/2008 10:01:36 AM"
"880","Hydration Pack - 70 oz.","HY-1023-70","Silver","20.5663","54.9900","70","","36","107","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","a99d90c0-05e2-4e44-ad90-c55c9f0784de","3/11/2008 10:01:36 AM"
"881","Short-Sleeve Classic Jersey, S","SJ-0194-S","Yellow","41.5723","53.9900","S","","25","32","7/1/2007 12:00:00 AM","","","System.Byte[]","awc_tee_male_yellow_small.gif","05b2e20f-2399-4cb3-9b49-b28d6649c104","3/11/2008 10:01:36 AM"
"882","Short-Sleeve Classic Jersey, M","SJ-0194-M","Yellow","41.5723","53.9900","M","","25","32","7/1/2007 12:00:00 AM","","","System.Byte[]","awc_tee_male_yellow_small.gif","bbbf003b-367d-4d71-af71-10f50b6234a0","3/11/2008 10:01:36 AM"
"883","Short-Sleeve Classic Jersey, L","SJ-0194-L","Yellow","41.5723","53.9900","L","","25","32","7/1/2007 12:00:00 AM","","","System.Byte[]","awc_tee_male_yellow_small.gif","2d9f59b8-9f24-46eb-98ad-553e48bb9db9","3/11/2008 10:01:36 AM"
"884","Short-Sleeve Classic Jersey, XL","SJ-0194-X","Yellow","41.5723","53.9900","XL","","25","32","7/1/2007 12:00:00 AM","","","System.Byte[]","awc_tee_male_yellow_small.gif","906d42f6-c21f-4d20-b528-02ffdb55fd1e","3/11/2008 10:01:36 AM"
"885","HL Touring Frame - Yellow, 60","FR-T98Y-60","Yellow","601.7437","1003.9100","60","1397.06","20","7","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","c49679bd-96a9-4176-a7ed-5bc6d6444647","3/11/2008 10:01:36 AM"
"886","LL Touring Frame - Yellow, 62","FR-T67Y-62","Yellow","199.8519","333.4200","62","1451.49","20","10","7/1/2007 12:00:00 AM","","","System.Byte[]","frame_small.gif","8d4d52a6-8abc-4c05-be4d-c067faf1a64e","3/11/2008 10:01:36 AM"
"887","HL Touring Frame - Yellow, 46","FR-T98Y-46","Yellow","601.7437","1003.9100","46","1342.63","20","7","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","137675a7-34cd-4b7a-abe1-4e0eeb79b65d","3/11/2008 10:01:36 AM"
"888","HL Touring Frame - Yellow, 50","FR-T98Y-50","Yellow","601.7437","1003.9100","50","1360.77","20","7","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","105ec6e5-30c5-4fe3-a08b-cb324c85323d","3/11/2008 10:01:36 AM"
"889","HL Touring Frame - Yellow, 54","FR-T98Y-54","Yellow","601.7437","1003.9100","54","1378.91","20","7","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","12b1f317-c39b-48d0-b1a7-8018c60aea53","3/11/2008 10:01:36 AM"
"890","HL Touring Frame - Blue, 46","FR-T98U-46","Blue","601.7437","1003.9100","46","1342.63","20","7","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","8bbd3437-a58b-41a0-9503-fc14b23e7678","3/11/2008 10:01:36 AM"
"891","HL Touring Frame - Blue, 50","FR-T98U-50","Blue","601.7437","1003.9100","50","1360.77","20","7","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","c4244f0c-abce-451b-a895-83c0e6d1f448","3/11/2008 10:01:36 AM"
"892","HL Touring Frame - Blue, 54","FR-T98U-54","Blue","601.7437","1003.9100","54","1378.91","20","7","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","e9aae947-6bc3-4909-8937-3e1cdcec8a8f","3/11/2008 10:01:36 AM"
"893","HL Touring Frame - Blue, 60","FR-T98U-60","Blue","601.7437","1003.9100","60","1397.06","20","7","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","b01951a4-a581-4d10-9dc2-515da180f1b8","3/11/2008 10:01:36 AM"
"894","Rear Derailleur","RD-2308","Silver","53.9282","121.4600","","215.00","13","127","7/1/2007 12:00:00 AM","","","System.Byte[]","sprocket_small.gif","5ebfcf02-4e3e-443a-ad60-5aeef28dac76","3/11/2008 10:01:36 AM"
"895","LL Touring Frame - Blue, 50","FR-T67U-50","Blue","199.8519","333.4200","50","1406.13","20","10","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","b78eccca-fa88-4071-9110-410585127e46","3/11/2008 10:01:36 AM"
"896","LL Touring Frame - Blue, 54","FR-T67U-54","Blue","199.8519","333.4200","54","1424.27","20","10","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","0ff799c9-dd11-4b81-aaf7-65410017405b","3/11/2008 10:01:36 AM"
"897","LL Touring Frame - Blue, 58","FR-T67U-58","Blue","199.8519","333.4200","58","1433.34","20","10","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","ccd4fa47-7194-4bd0-909b-1fa4bd7916a7","3/11/2008 10:01:36 AM"
"898","LL Touring Frame - Blue, 62","FR-T67U-62","Blue","199.8519","333.4200","62","1451.49","20","10","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","08a211a5-dcd2-42d0-9276-64d92d4890a6","3/11/2008 10:01:36 AM"
"899","LL Touring Frame - Yellow, 44","FR-T67Y-44","Yellow","199.8519","333.4200","44","1369.84","20","10","7/1/2007 12:00:00 AM","","","System.Byte[]","frame_small.gif","109cb7bc-6ec6-4a36-85c8-55b843b2ab12","3/11/2008 10:01:36 AM"
"900","LL Touring Frame - Yellow, 50","FR-T67Y-50","Yellow","199.8519","333.4200","50","1406.13","20","10","7/1/2007 12:00:00 AM","","","System.Byte[]","frame_small.gif","285fd682-c647-49d1-b8f3-368a43c9cda0","3/11/2008 10:01:36 AM"
"901","LL Touring Frame - Yellow, 54","FR-T67Y-54","Yellow","199.8519","333.4200","54","1424.27","20","10","7/1/2007 12:00:00 AM","","","System.Byte[]","frame_small.gif","2536e3b2-d4da-49e6-965a-f612c2c8914f","3/11/2008 10:01:36 AM"
"902","LL Touring Frame - Yellow, 58","FR-T67Y-58","Yellow","199.8519","333.4200","58","1433.34","20","10","7/1/2007 12:00:00 AM","","","System.Byte[]","frame_small.gif","5d17ff1c-f50e-438f-a4e9-7c400fb762e7","3/11/2008 10:01:36 AM"
"903","LL Touring Frame - Blue, 44","FR-T67U-44","Blue","199.8519","333.4200","44","1369.84","20","10","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","e9c17be7-f4dc-465e-ab73-c0198f37bfdd","3/11/2008 10:01:36 AM"
"904","ML Mountain Frame-W - Silver, 40","FR-M63S-40","Silver","199.3757","364.0900","40","1256.44","16","15","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","a7dde43e-f7d5-4075-a0c1-c866ad7aa154","3/11/2008 10:01:36 AM"
"905","ML Mountain Frame-W - Silver, 42","FR-M63S-42","Silver","199.3757","364.0900","42","1274.59","16","15","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","d4a2fcad-1e63-4ebd-863c-5a7c48d5b8d9","3/11/2008 10:01:36 AM"
"906","ML Mountain Frame-W - Silver, 46","FR-M63S-46","Silver","199.3757","364.0900","46","1292.73","16","15","7/1/2007 12:00:00 AM","","","System.Byte[]","no_image_available_small.gif","82025c63-7b28-412d-92c1-408e0e6ae646","3/11/2008 10:01:36 AM"
